length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,nb_hyperlinks,submit_email,safe_anchor,status
45,21,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,4,0,100,1
63,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,86,0,37,1
22,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,85,0,27,0
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,217,0,20,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,234,0,68,0
30,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,60,0,50,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,34,0,86,0
49,24,0,2,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,79,0,37,1
94,12,1,1,1,0,0,0,0,1,4,0,0,11,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,165,0,8,0
227,30,1,2,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75,14,0,4,1,0,1,0,0,1,0,0,4,3,0,1,0,0,0,0,1,1,0,1,0,5,0,0,0
75,22,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
44,35,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17,0,0,1
65,36,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,111,0,78,0
48,18,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,92,0,0,1
96,20,0,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,158,0,79,0
29,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,280,0,57,0
25,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,177,0,13,0
59,21,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,70,0,50,0
61,12,0,3,2,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,83,0,54,0
37,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,23,0,100,0
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0
37,13,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,83,0,0,1
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,77,0,100,0
70,24,0,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
88,17,0,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,68,0,30,0
151,25,1,6,1,0,2,0,0,2,2,0,0,10,0,3,0,0,0,0,2,2,0,2,1,52,0,100,1
33,25,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1
32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
27,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,72,0,0,0
22,13,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,182,0,0,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1
70,24,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,36,0,0,1
53,22,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,185,0,92,0
50,17,0,3,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,1,46,0,33,0
23,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,109,0,0,0
51,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,270,0,27,0
58,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,37,0,100,1
88,21,0,3,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,68,0,51,0
80,25,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,70,0,17,0
47,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,884,0,76,0
220,14,1,7,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1
39,10,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,28,0,94,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,229,0,0,0
92,26,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
85,21,1,2,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,23,0,20,1
84,28,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,214,0,33,0
68,33,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,112,0,72,0
134,24,1,3,4,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
40,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1
87,16,1,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,91,0,100,0
86,16,0,2,1,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,39,0,0,0
43,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,245,0,55,0
51,23,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,273,0,30,0
36,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,6,0,71,1
46,17,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,32,0,16,1
54,14,0,2,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1,511,0,7,0
103,35,0,4,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,21,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,149,0,70,0
35,28,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,32,0,33,0
36,9,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,22,0,100,1
56,21,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,23,0,50,0
76,20,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,80,0,96,0
73,15,0,4,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,143,0,11,0
77,40,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,253,0,51,0
43,21,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,45,0,71,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,22,0,0,0
50,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,285,0,31,0
46,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1284,0,70,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,75,0,71,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,42,0,33,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,77,0,0,0
48,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,35,0,73,0
51,18,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,60,0,0,0
85,16,0,1,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,85,0,33,0
70,37,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,4,0,100,1
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,23,0,60,0
98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,22,0,60,1
40,13,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,7,0,0,1
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,47,0,0,1
80,16,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1
57,21,0,2,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,765,0,9,0
99,25,0,2,2,0,1,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,26,0,0,1
76,13,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,142,0,28,0
126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,37,0,0,1
37,29,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,86,0,4,1
43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,363,0,80,0
125,26,1,3,5,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,16,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1
56,21,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,33,0,100,0
82,23,1,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,7,0,0,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
40,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,8,0,0,1
55,38,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1
41,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,887,0,90,0
129,14,1,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
32,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,10,0,0,0
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
51,14,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,33,0,14,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,25,0,100,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1
30,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,50,0,0,0
56,37,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,8,0,0,1
86,17,1,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,6,0,0,1
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1
30,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,225,0,97,0
55,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,210,0,68,0
29,13,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,10,0,0,1
54,16,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,121,0,29,0
22,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,49,0,66,0
97,15,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,203,0,80,0
28,6,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
63,27,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
206,12,1,4,0,0,1,9,0,6,0,0,0,5,0,1,0,9,0,0,0,0,0,0,1,25,0,30,1
72,18,0,5,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
44,25,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,22,0,25,1
48,29,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,76,0,0,1
90,6,1,6,1,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,1,0,18,0,0,1
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,51,0,100,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,270,0,82,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,124,0,0,0
47,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,153,0,20,0
52,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,275,0,69,0
80,27,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,334,0,16,0
78,24,0,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,84,0,20,0
181,19,1,5,6,1,0,3,0,2,0,0,0,3,0,1,0,3,0,0,1,0,0,0,1,31,0,0,1
42,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,103,0,0,1
41,12,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
47,27,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,4,0,100,1
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,28,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,129,0,58,0
84,14,1,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,78,0,86,1
88,28,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,137,0,80,0
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,158,0,44,0
80,20,1,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,202,0,38,0
99,15,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,30,0,0,1
53,24,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,37,0,100,0
56,15,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,1,0,0,0,0,55,0,0,0
38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,24,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,180,0,61,0
103,29,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,134,0,83,0
36,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,948,0,60,0
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,30,0,100,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,41,0,100,0
31,23,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,19,0,0,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,30,0,0,1
79,28,1,4,1,0,0,0,0,1,0,0,0,4,0,1,4,0,0,0,0,1,0,0,0,89,0,9,1
89,30,0,4,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,70,0,47,0
30,18,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,193,0,0,0
60,27,0,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
35,16,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,76,0,38,0
55,36,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,33,0,75,1
33,20,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,66,0,76,0
299,31,1,15,2,0,1,11,0,6,0,0,0,7,0,1,0,11,0,0,1,0,0,0,1,10,0,0,1
125,20,0,2,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,137,0,56,0
66,27,0,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,29,0,0,0
41,20,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0
77,29,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,25,0,50,1
57,28,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,361,0,33,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,73,0,33,0
55,18,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,119,0,21,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,22,0,100,1
63,19,1,2,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
31,24,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,165,0,25,0
74,21,0,3,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,50,0,70,0
111,19,1,3,5,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,953,0,71,0
15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,56,0,0,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,62,0,50,0
204,27,0,2,2,0,1,0,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1
214,37,1,5,0,0,1,2,0,2,2,0,0,5,0,1,0,0,0,0,0,0,0,0,1,29,0,100,1
71,19,0,2,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,1,96,0,61,0
78,12,1,4,0,0,1,2,0,3,0,0,0,5,0,1,0,2,0,0,0,0,0,0,1,25,0,30,1
36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1
67,18,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,65,0,0,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,747,0,91,0
33,25,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,74,0,100,1
43,36,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,13,0,25,1
30,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,91,0,66,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,130,0,17,0
54,38,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,21,0,25,1
52,28,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,172,0,38,0
30,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,34,0,28,0
23,16,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,28,0,50,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,23,0,50,0
47,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,66,0,41,0
153,21,1,2,1,0,1,1,0,5,0,0,0,6,0,1,0,1,0,0,1,0,0,0,1,23,0,20,1
44,15,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,279,0,70,0
45,20,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,15,0,16,1
34,26,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,75,1
61,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,181,0,50,0
43,15,0,3,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1
67,17,0,2,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0,1,37,0,9,0
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0
45,18,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,624,0,68,0
62,22,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
29,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,234,0,24,0
82,15,0,3,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,14,0,0,0
26,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,43,0,18,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,15,0,25,0
77,22,1,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
49,18,0,3,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,5,0,100,1
93,24,1,3,0,0,0,0,0,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,51,0,100,1
64,31,1,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,21,0,25,1
159,14,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,39,0,0,1
91,18,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,3,0,0,0,131,0,47,0
75,20,0,2,0,0,1,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,18,0,33,0
20,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,41,0,100,1
33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,584,0,94,0
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,186,0,20,0
63,18,0,2,0,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,0,0,0,0,1,31,0,100,1
55,21,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,95,0,81,0
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,52,0,40,0
40,31,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,47,0,0,1
72,32,0,2,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,104,0,53,0
45,15,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,83,0,11,0
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,78,0,64,0
90,23,0,3,1,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,15,0,85,1
84,16,0,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1
63,22,0,1,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,590,0,96,1
